Date,X Coordinate,Y Coordinate
03/03/2021 00:13,1167916,1930703
03/03/2021 15:09,1181907,1859412
03/03/2021 01:30,1156378,1900305
03/03/2021 09:01,1175324,1908199
03/03/2021 00:00,1140229,1917766
03/03/2021 17:00,1155173,1914922
03/03/2021 19:30,1176753,1904212
03/03/2021 14:00,1138448,1907753
03/03/2021 02:05,1139345,1905682
03/03/2021 17:11,1152705,1886489
03/03/2021 00:00,1149001,1896584
03/03/2021 14:15,1166282,1856074
02/26/2021 03:00:00 PM,1157965,1938006
03/03/2021 12:30,1152263,1849266
03/03/2021 18:24,1141609,1910145
03/03/2021 15:15,1165779,1910260
03/03/2021 12:24,1190633,1856293
03/03/2021 23:08,1187756,1858884
03/03/2021 18:10,1162579,1942878
03/03/2021 02:00,1170278,1891104
03/03/2021 03:00,1157962,1856383
03/03/2021 22:15,1178259,1846352
03/03/2021 18:29,1138978,1901836
03/03/2021 20:34,1173370,1827811
03/03/2021 12:00,1153866,1946481
03/01/2021 00:00,1129148,1942669
03/03/2021 21:30,1153422,1850301
03/03/2021 02:28,1161124,1912693
03/03/2021 13:48,1190352,1848150
03/03/2021 14:45,1184483,1844559
03/03/2021 05:02,1164294,1852264
03/03/2021 07:40,1169213,1856373
03/03/2021 17:00,1151643,1939174
03/03/2021 06:00,1163079,1888246
03/03/2021 13:00,1175066,1903064
03/03/2021 20:00,1161749,1899869
03/03/2021 07:56,1176686,1906641
02/23/2021 12:00:00 PM,1168343,1865381
03/03/2021 08:00,1137142,1900343
03/03/2021 09:50,1188260,1849805
03/03/2021 22:30,1160461,1862595
02/26/2021 04:50:00 PM,1136160,1906920
03/03/2021 17:00,1186757,1872631
03/03/2021 16:00,1165564,1858035
03/03/2021 20:00,1171436,1903879
03/03/2021 13:02,1176338,1901346
03/01/2021 10:31,1144299,1910210
03/03/2021 20:29,1168951,1867402
01/29/2021 05:00:00 PM,1186917,1859527
03/03/2021 15:00,1185766,1874101
03/03/2021 00:01,1158880,1906737
03/03/2021 06:30,1137422,1923689
03/03/2021 15:00,1177303,1905177
03/03/2021 13:13,1170283,1920956
01/09/2021 00:01,1167733,1884516
03/03/2021 23:00,1189886,1868716
03/03/2021 12:48,1179299,1825758
03/03/2021 22:00,1188986,1868593
03/03/2021 21:09,1153330,1890730
03/03/2021 13:00,1147428,1863429
03/03/2021 10:28,1147128,1897573
02/23/2021 02:00:00 PM,,
03/03/2021 12:30,1154598,1892853
02/06/2021 14:21,1164838,1945260
03/03/2021 15:00,1152451,1867538
02/17/2021 12:00:00 PM,1194343,1835006
03/03/2021 12:00,1196529,1850421
03/02/2021 00:00,1173622,1907100
02/01/2021 13:00,1204544,1816604
03/03/2021 16:18,1133190,1947440
03/03/2021 07:00,1148942,1928706
03/03/2021 03:00,1180683,1827314
03/03/2021 14:00,1177916,1875015
03/03/2021 20:00,1117975,1934173
03/03/2021 12:57,1176700,1890271
03/03/2021 11:30,1177341,1903862
03/03/2021 13:22,1163126,1950347
03/03/2021 15:30,1160205,1866780
03/03/2021 00:30,1172991,1852993
02/25/2021 12:30:00 AM,1163519,1913991
03/03/2021 16:45,1178263,1863535
03/01/2021 19:00,1129932,1918155
03/03/2021 19:00,1169474,1929172
03/03/2021 20:15,1185338,1817293
02/17/2021 08:10:00 PM,1166982,1903074
03/03/2021 17:20,1154107,1886905
02/23/2021 04:00:00 PM,1186924,1855546
03/03/2021 13:30,1151362,1897011
03/03/2021 09:00,1149445,1874312
03/03/2021 15:09,1168820,1862996
03/03/2021 01:00,1159291,1856605
03/03/2021 03:30,1177941,1829376
03/03/2021 19:28,1167555,1856989
03/03/2021 14:30,1188340,1851428
03/03/2021 20:45,1167205,1901141
03/03/2021 00:15,1189359,1852700
03/03/2021 18:00,1131572,1933071
03/03/2021 16:15,1182783,1835053
03/03/2021 23:00,1177044,1838339
03/03/2021 12:00,1154455,1886306
03/03/2021 21:00,1194417,1853077
03/03/2021 16:25,1178095,1825029
03/03/2021 10:10,1161543,1949266
03/03/2021 12:30,1161686,1918760
03/03/2021 21:09,1175609,1862380
03/03/2021 17:29,1157772,1914776
03/03/2021 20:20,1159441,1940438
03/03/2021 02:49,1167548,1856989
03/03/2021 22:50,1171241,1909218
01/27/2021 04:00:00 PM,1183118,1873746
03/03/2021 13:00,1171872,1834223
03/03/2021 00:40,1194354,1857791
03/03/2021 10:15,1176792,1904503
03/03/2021 19:15,1166908,1902392
02/24/2021 09:00:00 AM,1183815,1863156
03/03/2021 14:00,1168469,1929861
03/03/2021 09:00,1149233,1941121
03/03/2021 17:00,1151643,1939174
03/03/2021 16:10,1143979,1907551
03/03/2021 16:30,1177330,1906499
03/03/2021 20:30,1157609,1916684
03/03/2021 13:53,1176338,1901346
03/03/2021 16:45,1161478,1861938
03/03/2021 09:13,1165754,1900192
03/03/2021 18:50,1141452,1911288
03/03/2021 20:10,1141344,1898826
03/03/2021 22:00,1150463,1910593
03/03/2021 11:03,1170278,1843544
03/03/2021 07:00,1150908,1929858
03/02/2021 09:00,1173837,1858219
03/03/2021 21:30,1148563,1894576
03/03/2021 17:00,1148786,1886973
03/03/2021 00:15,1151088,1905077
03/03/2021 18:05,1149822,1889786
03/03/2021 03:00,1172407,1919692
02/17/2021 02:00:00 PM,1167770,1862119
03/03/2021 20:32,1164387,1934597
03/03/2021 12:35,1173383,1909988
03/02/2021 08:52,1155262,1904096
03/03/2021 19:50,1164191,1913352
03/03/2021 17:00,1170385,1843122
03/03/2021 00:00,1172732,1921031
03/03/2021 17:39,1175726,1903303
01/21/2021 12:01:00 AM,1142697,1900032
03/03/2021 20:00,1164769,1908933
03/03/2021 09:00,1184003,1849973
03/01/2021 09:00,1156724,1849395
03/03/2021 22:45,1143541,1918511
03/03/2021 14:22,1170403,1828116
03/03/2021 18:00,1192811,1839551
03/03/2021 07:30,1172842,1882705
03/03/2021 08:20,1133630,1916920
02/15/2021 11:00:00 AM,1154061,1900483
01/15/2021 10:00:00 AM,1184564,1853879
03/03/2021 14:50,1160400,1900403
03/03/2021 10:00,1180029,1862337
03/03/2021 23:00,1186741,1859085
03/03/2021 21:20,1147036,1849146
03/01/2021 12:00,1177747,1861098
03/03/2021 20:21,1176981,1901745
03/03/2021 21:00,1169654,1929414
03/03/2021 20:00,1162511,1933362
03/03/2021 21:20,1172076,1849595
03/03/2021 13:00,1165635,1950054
03/03/2021 18:20,1167308,1900642
03/03/2021 19:03,1169067,1856037
03/03/2021 15:00,1148271,1868813
03/03/2021 10:45,1139462,1901064
02/20/2021 03:00:00 PM,1137017,1918683
03/03/2021 15:00,1171711,1926398
03/03/2021 05:10,1193360,1843756
03/03/2021 20:30,1156714,1901865
03/03/2021 13:23,1181282,1852459
03/03/2021 14:56,1175888,1855572
02/12/2021 00:01,1183394,1845814
03/03/2021 06:25,1170713,1851454
01/28/2021 10:00:00 AM,1169006,1865386
03/03/2021 18:30,1158263,1881585
02/28/2021 07:30:00 PM,1159988,1934479
03/03/2021 03:19,1188433,1852780
03/03/2021 12:54,1195976,1848782
03/03/2021 11:00,1140904,1923103
03/03/2021 11:35,1169915,1931099
03/03/2021 03:30,1182192,1880113
02/26/2021 05:00:00 PM,,
03/03/2021 09:07,1143125,1910181
03/02/2021 13:00,1132013,1866493
03/03/2021 19:30,1170591,1902075
03/03/2021 01:45,1169296,1838662
03/03/2021 12:00,1155787,1915256
03/03/2021 23:00,1155769,1874972
03/03/2021 10:24,1185667,1832643
03/03/2021 15:15,1179489,1879516
03/03/2021 19:10,1174284,1860067
03/03/2021 07:50,1160201,1912812
03/03/2021 03:00,1168762,1932302
03/03/2021 16:45,1163126,1950347
03/03/2021 09:01,1133349,1940942
03/03/2021 23:04,1148807,1899014
03/03/2021 07:45,1161338,1949983
03/03/2021 09:00,1172376,1868400
03/03/2021 10:00,1149092,1911969
03/03/2021 13:00,1152807,1915738
03/03/2021 20:00,1202122,1841221
02/25/2021 11:00:00 AM,1197624,1850851
03/03/2021 04:59,1164593,1909081
02/22/2021 10:00:00 PM,1168549,1916591
03/03/2021 14:00,1165544,1913241
03/03/2021 00:15,1148159,1872824
03/03/2021 09:00,1149808,1897367
03/03/2021 12:20,1163754,1942565
03/03/2021 21:38,1156324,1886588
03/03/2021 04:00,1175578,1855699
03/02/2021 10:00,1169630,1866791
03/03/2021 15:20,1175539,1881005
03/03/2021 18:50,1148826,1896691
03/03/2021 12:00,1160870,1898642
03/03/2021 17:21,1159114,1870735
03/01/2021 17:00,1160020,1833565
03/03/2021 12:00,1137726,1909627
03/03/2021 21:40,1159008,1889969
03/03/2021 17:15,1151094,1894440
03/03/2021 18:55,1157252,1900552
03/03/2021 21:30,1144203,1899587
03/03/2021 01:02,1154532,1886535
03/03/2021 20:20,1150551,1910361
03/03/2021 02:00,1178927,1886949
03/03/2021 20:30,1156783,1896889
03/03/2021 13:25,1174111,1860216
03/02/2021 15:21,1158107,1851267
03/03/2021 19:00,1174929,1855043
03/03/2021 15:25,1147444,1862894
03/03/2021 13:30,1170719,1892758
03/03/2021 15:48,1167053,1852078
03/03/2021 00:10,1168891,1926517
03/03/2021 20:30,1185930,1833279
03/03/2021 09:40,1177240,1867531
03/03/2021 18:42,1136781,1908229
03/03/2021 18:23,1159108,1847675
03/03/2021 17:00,1140707,1913641
01/19/2021 10:00:00 AM,1194904,1852418
03/03/2021 14:56,1151581,1917964
03/03/2021 19:00,1186997,1846642
03/03/2021 21:00,,
03/03/2021 08:50,1158514,1934867
03/03/2021 14:23,1175986,1898818
03/01/2021 15:31,1151396,1888667
03/03/2021 00:00,1150978,1886444
03/03/2021 21:15,1143249,1906198
03/03/2021 23:35,1139442,1901679
03/03/2021 16:00,1160098,1911352
03/03/2021 20:00,1183833,1862461
03/03/2021 15:00,1139459,1901147
03/03/2021 03:44,1144175,1906302
03/03/2021 11:00,1179370,1904874
03/03/2021 16:01,1150236,1905362
03/03/2021 14:51,1145157,1903908
03/03/2021 13:00,1195862,1821766
03/03/2021 05:15,1176517,1895340
03/03/2021 09:00,1166008,1853969
02/25/2021 12:00:00 AM,1165385,1946614
03/03/2021 17:30,1158427,1851752
03/03/2021 16:40,1137176,1933225
03/03/2021 16:56,1156229,1940624
03/03/2021 00:05,1159036,1889294
03/03/2021 13:10,1199222,1846377
03/03/2021 06:40,1201462,1841220
03/03/2021 16:50,1165178,1860015
03/03/2021 14:30,1182792,1858000
03/03/2021 20:00,1157789,1939763
03/02/2021 15:00,1186369,1873642
02/27/2021 12:49:00 PM,1167142,1837251
03/03/2021 09:49,1173193,1903598
03/03/2021 06:30,1181076,1818515
03/03/2021 20:45,1194878,1857803
03/03/2021 18:40,1150366,1876767
02/21/2021 12:00:00 PM,1142696,1901472
03/03/2021 11:00,1141940,1929116
03/03/2021 14:00,1153501,1901178
03/03/2021 08:00,1191766,1858541
03/03/2021 00:00,1196321,1853790
03/03/2021 10:00,1176327,1844823
03/03/2021 17:31,1136819,1911006
03/03/2021 14:20,1134366,1917950
03/03/2021 22:15,1174456,1902539
03/03/2021 02:00,1138582,1911273
03/03/2021 10:20,1161351,1866548
03/03/2021 13:20,1166990,1866619
03/03/2021 20:07,1162043,1948924
03/03/2021 21:11,1166395,1863903
03/03/2021 14:20,1133248,1862018
03/03/2021 00:00,1164350,1932409
03/03/2021 11:15,1143400,1934567
03/03/2021 10:53,1174415,1857183
02/17/2021 02:00:00 PM,1164466,1837998
03/03/2021 15:30,1161971,1857254
01/20/2021 12:00:00 AM,1162446,1839336
03/03/2021 00:00,1168540,1940169
02/22/2021 12:00:00 AM,1174864,1845664
02/23/2021 09:00:00 PM,1160280,1913500
03/26/2021 03:00:00 PM,1155480,1891550
03/27/2021 11:40:00 AM,1180029,1862344
03/26/2021 12:00:00 PM,1160638,1860144
03/27/2021 11:30:00 PM,1140790,1923434
03/27/2021 02:30:00 PM,1149179,1884785
03/27/2021 12:26:00 AM,1169886,1857505
03/27/2021 10:45:00 AM,1176363,1900552
03/27/2021 01:00:00 AM,1180619,1852513
03/27/2021 12:42:00 PM,1182546,1875353
01/01/2021 09:00,1167674,1936687
03/27/2021 10:08:00 AM,1165246,1905079
03/27/2021 01:00:00 PM,1178359,1859110
03/27/2021 11:30:00 PM,1173639,1905658
03/27/2021 08:11:00 PM,1151508,1915707
03/27/2021 10:19:00 AM,1156128,1874406
03/27/2021 12:40:00 AM,1148987,1862483
02/11/2021 21:01,1179389,1885691
02/13/2021 01:00:00 AM,1172221,1856819
02/22/2021 04:58:00 PM,1177074,1904512
02/28/2021 07:30:00 PM,1172901,1856291
03/27/2021 09:55:00 PM,1161612,1857183
03/27/2021 12:06:00 AM,1194485,1857609
02/28/2021 09:00:00 AM,1139782,1904346
03/04/2021 10:30,1177484,1892349
03/04/2021 21:30,1178713,1867274
03/04/2021 11:40,1154964,1856220
03/04/2021 13:42,1159948,1916328
03/04/2021 18:00,1161527,1895864
03/04/2021 12:45,1160333,1912698
03/04/2021 16:58,1147560,1898002
03/04/2021 09:40,1171892,1856749
03/04/2021 16:30,1164523,1871799
03/04/2021 13:56,1159832,1861248
03/04/2021 06:00,1161661,1948675
03/04/2021 13:00,1177953,1873730
03/04/2021 17:21,1169089,1933605
02/26/2021 08:00:00 AM,1154037,1828387
03/03/2021 16:04,1177062,1890950
03/04/2021 19:06,1156028,1849375
03/03/2021 16:00,1145174,1872094
03/04/2021 00:20,1153827,1896359
03/04/2021 18:12,1153125,1866570
03/04/2021 09:00,1174599,1854938
03/04/2021 16:00,1178196,1903671
03/04/2021 08:00,1173163,1861518
03/04/2021 13:00,1166221,1905845
03/04/2021 20:30,1165516,1902086
03/04/2021 03:15,1175634,1897062
03/04/2021 20:00,1124478,1943412
03/04/2021 11:52,1148765,1853235
03/04/2021 03:25,1162439,1889719
03/04/2021 19:30,1175931,1907619
03/04/2021 00:48,1183481,1863212
03/04/2021 01:00,1170328,1922582
03/04/2021 11:45,1177168,1852624
03/04/2021 14:00,1166999,1854155
03/04/2021 12:30,1170344,1852799
02/25/2021 12:00:00 PM,1176228,1868523
03/04/2021 00:00,1181151,1833771
03/04/2021 09:15,1171707,1858432
02/22/2021 08:00:00 PM,1197414,1821049
03/04/2021 18:18,1177987,1828149
03/04/2021 14:01,1176803,1841956
03/04/2021 18:17,1149399,1912823
03/04/2021 18:00,1155225,1933059
03/04/2021 08:46,1149498,1907791
03/04/2021 17:30,1161183,1896227
03/04/2021 07:10,1197734,1844871
03/04/2021 21:00,1173306,1853655
03/04/2021 00:40,1159675,1862085
03/04/2021 11:54,1168933,1898798
03/04/2021 16:00,1178613,1865768
03/04/2021 16:35,1172927,1879459
03/04/2021 19:00,1142294,1918480
03/04/2021 16:00,1181631,1851824
02/18/2021 12:00:00 PM,1194475,1838880
03/04/2021 17:00,1138754,1926048
03/02/2021 12:00,1161679,1918767
03/04/2021 17:35,1177320,1857915
03/04/2021 13:20,1136664,1899396
03/04/2021 00:28,1153827,1896359
03/04/2021 11:00,1188141,1858539
03/04/2021 19:18,1148987,1927134
03/04/2021 11:18,1144408,1897908
01/20/2021 12:00:00 AM,1132158,1862532
03/04/2021 15:40,1163947,1856612
03/04/2021 00:00,1159686,1878236
03/04/2021 15:15,1176222,1901746
03/04/2021 10:54,1140136,1905908
03/04/2021 17:48,1168206,1854353
03/04/2021 18:00,1152484,1918393
03/04/2021 07:00,1169340,1831156
03/04/2021 12:00,1117645,1933535
03/04/2021 09:00,1147408,1864080
03/04/2021 16:00,1159879,1926498
03/04/2021 09:25,1154226,1850323
02/18/2021 08:35:00 PM,,
03/04/2021 21:00,1171684,1921595
03/04/2021 23:30,1193769,1857363
03/04/2021 06:45,1162496,1862465
03/04/2021 17:45,1177500,1827371
03/04/2021 19:15,1178722,1901251
03/04/2021 00:50,1180012,1862953
03/04/2021 09:00,1165229,1910168
03/04/2021 10:00,1158615,1900580
03/04/2021 16:51,1177338,1906181
03/04/2021 11:45,1181640,1863816
03/04/2021 16:00,1175634,1897062
03/04/2021 00:30,1176572,1893193
03/04/2021 17:00,1152435,1918726
03/04/2021 19:44,1196014,1855525
03/04/2021 00:01,1193921,1856701
03/04/2021 08:50,1178563,1867580
03/04/2021 23:05,1168722,1847067
03/04/2021 22:00,1184164,1862461
03/04/2021 04:40,1141027,1918449
03/04/2021 06:00,1171420,1920707
03/04/2021 11:00,1156015,1889710
03/04/2021 12:00,1183348,1861938
03/02/2021 14:10,1195298,1849495
03/04/2021 16:15,1162512,1866515
03/04/2021 12:30,1127381,1924764
03/04/2021 11:45,1160501,1870112
03/04/2021 20:30,1171358,1902334
03/04/2021 15:00,1154535,1926422
03/04/2021 15:30,1139545,1934673
03/04/2021 00:00,1154736,1910235
03/04/2021 17:00,1138382,1865299
03/04/2021 12:00,1140719,1899747
03/04/2021 13:49,1165387,1945726
03/04/2021 21:00,1173778,1826398
03/04/2021 16:28,1146952,1892733
03/04/2021 06:00,1183511,1818011
03/04/2021 01:05,1167122,1849507
03/04/2021 07:18,1144294,1902365
03/04/2021 16:00,1179464,1866982
02/14/2021 09:00:00 AM,1134809,1921297
03/04/2021 10:00,1151858,1906616
03/04/2021 21:25,1187547,1871315
03/04/2021 09:00,1173400,1909452
03/04/2021 01:25,1156718,1900998
03/04/2021 15:30,1152566,1894170
03/04/2021 20:00,1161306,1904300
03/04/2021 11:40,1154582,1862632
02/11/2021 12:00,1152780,1914403
01/20/2021 12:00:00 PM,1156986,1831278
03/04/2021 15:57,1181273,1865085
03/04/2021 12:44,1138093,1901588
03/04/2021 20:11,1164808,1908052
03/03/2021 21:00,1165349,1949541
03/04/2021 16:35,1175052,1839591
03/04/2021 02:30,1170260,1868000
03/04/2021 11:30,1171551,1894516
03/04/2021 05:50,1164819,1868881
03/04/2021 20:00,1152802,1928371
02/24/2021 12:00:00 AM,1181023,1861856
03/04/2021 12:45,1157629,1915161
03/04/2021 10:29,1157161,1861685
03/03/2021 18:00,1181448,1847088
03/04/2021 12:50,1171164,1910126
03/04/2021 18:14,1181273,1865085
03/04/2021 13:58,1126790,1922660
02/15/2021 09:00:00 PM,1134729,1913522
03/04/2021 21:00,1167740,1847705
03/04/2021 16:41,1178046,1905133
03/02/2021 19:40,1156934,1928668
03/04/2021 20:55,1172641,1853588
03/04/2021 13:07,1140874,1897494
03/04/2021 21:13,1187547,1871315
02/27/2021 09:00:00 AM,1177641,1868937
03/04/2021 12:00,1174473,1835739
03/04/2021 03:14,1151542,1906106
03/04/2021 03:45,1171712,1923052
03/04/2021 15:05,1176352,1900927
03/04/2021 11:15,1165600,1904884
03/04/2021 21:40,1183131,1845694
03/04/2021 01:27,1163545,1951493
03/04/2021 07:15,1176275,1863208
03/04/2021 22:30,1163575,1882098
03/04/2021 11:30,1141308,1915912
03/04/2021 17:00,1156579,1937077
03/04/2021 11:22,1192063,1839750
03/04/2021 11:00,1186768,1858118
03/04/2021 07:00,1152076,1923987
03/04/2021 22:10,1173383,1909988
03/04/2021 00:08,1184359,1861290
03/04/2021 12:15,1195744,1856123
03/04/2021 06:40,1139506,1899687
03/04/2021 04:00,1159205,1936460
02/24/2021 09:00:00 AM,1171929,1867557
03/04/2021 08:50,1143644,1926627
03/04/2021 13:00,1179278,1857653
03/04/2021 00:13,1171025,1843317
03/04/2021 08:00,1174894,1856349
03/04/2021 18:00,1178726,1877631
03/04/2021 07:00,1162692,1905336
03/02/2021 09:00,1180360,1883173
03/04/2021 13:20,1176352,1900927
03/04/2021 06:05,1104700,1933741
03/04/2021 14:10,1167965,1862310
03/04/2021 20:29,1150591,1904634
03/04/2021 17:17,1157106,1863695
02/28/2021 12:00:00 PM,1159498,1942034
03/04/2021 14:19,1180635,1864450
03/04/2021 21:00,1181245,1873990
03/04/2021 06:41,1152805,1893059
03/04/2021 23:00,1152401,1883806
03/02/2021 12:00,1180653,1839365
03/04/2021 11:30,1175905,1868295
03/04/2021 09:00,1180784,1864015
03/04/2021 11:45,1150589,1869566
03/04/2021 00:25,1174034,1857172
03/04/2021 17:15,1158489,1939773
03/04/2021 00:56,1175819,1890453
03/04/2021 16:00,1160994,1939841
03/04/2021 02:00,1183715,1873820
03/04/2021 22:10,1176887,1832442
03/04/2021 02:00,1169465,1886068
03/04/2021 13:30,1189422,1869287
03/02/2021 10:00,1177461,1859653
03/02/2021 10:30,1186395,1847558
03/04/2021 11:00,1158247,1893589
03/04/2021 17:33,1194535,1854116
02/27/2021 12:00:00 PM,1177509,1905763
03/04/2021 08:00,1200405,1814512
03/04/2021 10:00,1199242,1845656
03/04/2021 18:34,1154789,1910619
03/04/2021 00:00,1183121,1846055
03/04/2021 12:00,1177698,1838314
03/04/2021 14:30,1166123,1861296
03/04/2021 18:30,1146385,1930786
03/04/2021 10:00,1150770,1898411
02/25/2021 08:00:00 AM,1153596,1904129
03/04/2021 22:00,,
03/04/2021 22:37,1188515,1844485
03/04/2021 12:43,1176364,1900524
03/04/2021 23:21,1149593,1929238
03/04/2021 14:00,1150175,1907364
03/04/2021 12:40,1170188,1853746
03/04/2021 17:30,1176391,1900214
03/04/2021 10:54,1133911,1869814
03/04/2021 11:00,1182035,1845109
03/04/2021 05:10,1180162,1881716
02/27/2021 03:00:00 AM,1137655,1938180
03/04/2021 09:00,1140464,1910973
03/04/2021 18:43,1157475,1862385
03/04/2021 16:30,1174728,1867148
02/22/2021 10:00:00 AM,1174617,1854301
03/04/2021 16:00,1178196,1903671
03/04/2021 13:19,1131021,1943405
03/04/2021 21:45,1178046,1905133
03/04/2021 17:24,1175078,1849610
03/04/2021 03:04,1177181,1907970
02/20/2021 02:16:00 PM,1171057,1900105
02/11/2021 12:00,1152780,1914403
03/04/2021 11:20,1188361,1860685
03/04/2021 09:00,1165520,1918331
03/04/2021 09:46,1180828,1817038
03/04/2021 22:25,1163480,1940257
03/04/2021 13:53,1178281,1829571
03/04/2021 14:00,1169587,1915117
03/04/2021 08:00,1151229,1895983
03/04/2021 10:03,1159467,1878573
03/04/2021 13:30,1129377,1918166
03/04/2021 04:35,1162615,1857930
03/04/2021 08:00,1147767,1911814
03/04/2021 03:00,1180012,1903595
03/04/2021 16:00,1174234,1861023
03/04/2021 08:30,1164527,1903668
03/04/2021 10:00,1153771,1833407
03/04/2021 11:00,1176822,1909956
02/23/2021 08:00:00 AM,1195764,1856629
02/28/2021 10:36:00 AM,1185984,1874388
02/19/2021 01:00:00 PM,1174636,1900346
03/04/2021 01:01,1190742,1859361
03/04/2021 16:20,1135118,1909994
03/04/2021 00:00,1147260,1889006
03/04/2021 09:00,1166774,1850100
03/04/2021 11:00,1173987,1861805
03/04/2021 06:45,1184622,1839938
03/04/2021 09:00,1154065,1888281
03/04/2021 13:12,1143585,1917849
03/04/2021 18:00,1184149,1863063
03/04/2021 19:30,1176771,1904213
03/04/2021 09:00,1134920,1927670
03/04/2021 21:00,1182619,1873696
03/04/2021 16:17,,
03/04/2021 00:16,1195682,1856738
03/04/2021 01:37,1175635,1897045
03/04/2021 23:30,1189998,1855923
03/04/2021 04:00,1169616,1867319
03/04/2021 23:00,1180548,1871647
03/04/2021 15:00,1166684,1912079
03/04/2021 08:35,1173737,1906916
03/04/2021 11:51,1199422,1845243
02/14/2021 12:00:00 PM,1138213,1903879
03/04/2021 16:00,1171892,1856756
03/04/2021 13:04,1162941,1941212
03/04/2021 10:00,1153881,1908782
03/04/2021 00:45,1148744,1888741
03/04/2021 11:00,1183341,1850459
03/04/2021 08:20,1154551,1899349
03/04/2021 01:00,1151362,1897011
03/04/2021 19:27,1167866,1858647
03/04/2021 20:00,1149140,1908685
03/04/2021 17:40,1172937,1854986
03/04/2021 16:05,1163035,1891068
02/17/2021 09:00:00 AM,1132179,1938770
03/04/2021 20:42,1144098,1909904
03/04/2021 19:55,1173064,1864110
03/04/2021 20:30,1138673,1900908
03/04/2021 15:30,1171216,1853110
03/04/2021 16:30,1141369,1868972
03/04/2021 15:37,1162900,1942537
03/04/2021 19:00,1175680,1895895
03/04/2021 16:39,1156940,1857098
03/04/2021 03:00,1164427,1942440
03/04/2021 15:30,1187137,1860030
03/04/2021 12:00,1172365,1840190
03/04/2021 16:04,1167515,1826950
03/04/2021 16:46,1179342,1902196
03/04/2021 09:00,1177772,1881665
03/04/2021 18:52,1155665,1899371
03/04/2021 19:54,1177083,1890123
03/04/2021 00:01,1178302,1901928
03/04/2021 14:30,1181307,1881665
03/04/2021 15:27,1192521,1859491
03/04/2021 07:30,1177059,1837738
03/04/2021 17:55,1166409,1851412
03/04/2021 22:20,1163480,1940257
03/04/2021 07:34,1177762,1841949
03/04/2021 13:00,1148828,1885525
03/04/2021 12:00,1149844,1860344
02/23/2021 12:00:00 AM,1156097,1904592
02/26/2021 08:00:00 AM,1167090,1943103
03/04/2021 18:20,1162229,1906411
03/04/2021 08:22,1140542,1904373
03/04/2021 15:00,1138009,1900890
03/04/2021 17:00,,
03/04/2021 21:00,1135519,1915313
02/15/2021 09:00:00 AM,1174636,1900346
03/04/2021 10:55,1167958,1933798
03/04/2021 12:50,1176273,1903981
03/04/2021 12:00,1131953,1868505
03/04/2021 13:00,1165180,1859921
03/04/2021 15:41,1165069,1934405
03/04/2021 23:45,1140210,1903697
03/04/2021 12:30,1149229,1918773
02/15/2021 04:00:00 PM,1134729,1913522
03/04/2021 12:00,1171358,1902334
03/04/2021 23:00,1146444,1862905
03/04/2021 19:00,1166231,1921680
03/04/2021 19:00,1171436,1903879
02/08/2021 09:00,1176818,1895074
02/08/2021 22:58,1184618,1851999
02/20/2021 09:00:00 PM,1169189,1846772
02/21/2021 01:00:00 PM,1150351,1890652
03/05/2021 12:00,1177726,1885751
03/05/2021 12:45,1176204,1906464
03/05/2021 23:41,1160615,1833412
02/12/2021 12:47,1158877,1934454
03/05/2021 18:38,1184845,1863901
03/04/2021 00:00,1149463,1894398
03/04/2021 17:00,1196146,1841491
03/05/2021 09:30,1150253,1889087
03/05/2021 20:00,1165340,1874195
03/05/2021 20:00,1177257,1901899
03/05/2021 12:00,1149532,1884003
03/05/2021 11:45,1168933,1898798
03/05/2021 20:26,1177330,1906499
03/05/2021 01:00,1176646,1868162
03/05/2021 14:00,1132196,1925441
03/05/2021 10:50,1157860,1941382
03/05/2021 20:00,1135953,1914155
02/01/2021 09:00,1152711,1925393
03/05/2021 19:28,1171528,1854447
02/26/2021 11:00:00 AM,1121023,1925148
03/05/2021 08:00,1166638,1890355
03/05/2021 15:57,1171069,1899672
03/05/2021 08:30,1144393,1916626
03/05/2021 14:04,1163042,1923701
03/05/2021 12:45,1167891,1936194
03/05/2021 11:49,1172744,1894970
03/05/2021 23:10,1177883,1876224
03/05/2021 23:30,1138943,1902924
03/05/2021 13:30,1141933,1903187
03/05/2021 07:00,1146685,1890552
03/05/2021 02:30,1175711,1908536
03/05/2021 18:20,1165707,1899810
03/05/2021 00:01,1162671,1914469
03/05/2021 02:30,1159967,1906914
03/05/2021 21:30,1118326,1935743
03/05/2021 13:30,1140962,1902368
03/02/2021 17:00,1154978,1852033
01/11/2021 09:00,1173879,1903256
03/05/2021 20:00,1157618,1889260
03/05/2021 20:39,1178837,1873755
03/05/2021 16:50,1167863,1858762
03/05/2021 16:25,1168109,1936034
02/26/2021 11:40:00 AM,1187461,1870428
03/05/2021 17:30,1186055,1868374
03/05/2021 04:02,1192105,1858443
03/05/2021 14:00,1167755,1920510
03/05/2021 12:15,1197752,1844159
03/05/2021 16:30,1179416,1903150
03/05/2021 19:00,1181958,1851936
03/05/2021 21:30,1190603,1857792
03/05/2021 15:00,1149926,1865160
03/05/2021 08:40,1190183,1842108
03/05/2021 17:00,1165594,1891796
03/05/2021 12:15,1147410,1888643
03/05/2021 12:00,1193458,1847023
03/05/2021 19:00,1135903,1918326
03/02/2021 01:30,1179544,1816834
03/05/2021 19:30,1164606,1856755
02/01/2021 12:00,1194475,1838880
